algorithm,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
BIKE-L3,encap,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7291,1371.61,KEM,True,2025-11-21T22:08:29.067894,,148
BIKE-L3,encap,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.7316,1366.86,KEM,True,2025-11-21T22:08:29.068683,,149
BIKE-L3,encap,1024,64,3.5,1,1,0,ip-172-31-17-37,linux,0,0.707,1414.44,KEM,True,2025-11-21T22:08:29.069417,,150
BIKE-L3,decap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.3813,419.93,KEM,True,2025-11-21T22:08:29.071829,,151
BIKE-L3,decap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.6936,371.25,KEM,True,2025-11-21T22:08:29.074555,,152
BIKE-L3,decap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.3665,422.57,KEM,True,2025-11-21T22:08:29.076968,,153
BIKE-L3,decap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.5172,397.27,KEM,True,2025-11-21T22:08:29.079519,,154
BIKE-L3,decap,0,1,3.5,1,1,0,ip-172-31-17-37,linux,0,2.6947,371.09,KEM,True,2025-11-21T22:08:29.082246,,155
BIKE-L3,decap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.8372,352.46,KEM,True,2025-11-21T22:08:29.085115,,156
BIKE-L3,decap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.4223,412.83,KEM,True,2025-11-21T22:08:29.087567,,157
BIKE-L3,decap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.6086,383.35,KEM,True,2025-11-21T22:08:29.090216,,158
BIKE-L3,decap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.5944,385.45,KEM,True,2025-11-21T22:08:29.092839,,159
BIKE-L3,decap,0,16,3.5,1,1,0,ip-172-31-17-37,linux,0,2.3712,421.73,KEM,True,2025-11-21T22:08:29.095236,,160
BIKE-L3,decap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,2.4528,407.69,KEM,True,2025-11-21T22:08:29.097718,,161
BIKE-L3,decap,0,64,3.5,1,1,0,ip-172-31-17-37,linux,0,2.3875,418.85,KEM,True,2025-11-21T22:08:29.100134,,162
